"","logFC","logCPM","PValue","FDR"
"YEL041W",0.857529244096744,4.56526079753928,0.000630753688091116,0.0013541979580679
"YPR046W",1.00743134811263,4.38938773431402,0.000631826294830032,0.00135600877276362
"YOL089C",0.660695069172154,5.25350319805424,0.000633696626108742,0.00135952970873293
"YKL011C",1.03073159887489,4.32572550793438,0.000635774212997418,0.00136349257640657
"YKR090W",0.442716830648204,6.42466319240274,0.000636468431142357,0.00136448685038744
"YOR014W",0.331017273318189,7.72482849265216,0.000640129998086206,0.00137183962284537
"YHR106W",0.500509017342557,6.33719019462037,0.000641592555192563,0.00137447615824562
"YJR105W",0.185479090293841,9.21465619152781,0.000642970173591957,0.00137692888785509
"YLR118C",0.500797741472229,5.975926411388,0.000643395877649275,0.00137734204343371
"YJR109C",-0.338472065836724,7.37563017913069,0.000649935873168729,0.00139083926276288
"YOR175C",0.379288478331005,7.17760008798371,0.000653826047129182,0.0013986582504929
"YLR246W",0.763420922517442,5.21351914908624,0.000657384817483947,0.00140563131397365
"YJR006W",0.438601821845923,6.42900948697145,0.00065756083776898,0.00140563131397365
"YNL177C",0.497196734471741,6.48967371536052,0.000659408608122569,0.00140907213227203
"YLR139C",0.673943966638668,5.31551540191393,0.000662809602090325,0.00141582830886948
"YJR079W",2.25325494376378,2.69458952680273,0.000669301051925651,0.00142917875288491
"YMR198W",0.629792595474761,5.43238944987891,0.000671512576317135,0.00143338380738401
"YDR530C",0.392861603155795,6.91685630851017,0.000675039490891605,0.00144039259560246
"YBR138C",0.746842602733319,5.03772167214307,0.000677567641248979,0.00144523747793497
"YMR271C",0.872381615256271,4.78385455241322,0.000677798546775315,0.00144523747793497
"YML032C",0.40889332861716,6.84090893888472,0.000683443398654,0.00145674877155465
"YBR137W",0.75714140393014,4.9318370876187,0.000684318768109162,0.0014580893593453
"YNL071W",0.152503075744144,9.26586526253,0.000689269674559464,0.00146810967039897
"YMR041C",0.637552347091233,5.4062452665127,0.000690867562391769,0.0014709835792271
"YNL024C-A",0.669928541611003,5.49130685829012,0.000694806930649917,0.00147883906786171
"YJL057C",0.529389813810316,5.85880358277851,0.000695272677702459,0.00147929825025726
"YML024W",0.164955130425199,9.69145343153427,0.000703897058514676,0.00149710959569782
"YKL069W",0.748670709129123,5.31523481601179,0.000707505659680381,0.00150424397712138
"YLR384C",0.323461940398884,7.49155284692792,0.000709589379965023,0.00150813231366848
"YDR494W",0.475427430442229,6.06492161579195,0.000710429813772228,0.0015089785443243
"YBR024W",0.694825402083552,5.20369254822482,0.000710497587373247,0.0015089785443243
"YBL059C-A",0.858242281061807,4.53342550406237,0.000715049274650543,0.00151792939948342
"YDR262W",0.432846635674121,6.49440679399325,0.000715268611317041,0.00151792939948342
"YDR063W",0.646376218602047,5.88350033198023,0.000715481679087249,0.00151792939948342
"YOR171C",0.476594333653919,6.38931051242701,0.000717138829892915,0.00152089980518867
"YER122C",0.275839720574696,7.6187093411559,0.000719308076210442,0.00152441995183743
"YMR316W",-0.456550725374791,6.14065486791421,0.000719313926910613,0.00152441995183743
"YDR007W",0.420094827987371,6.46539380492651,0.000719927849878671,0.00152517475393201
"YLR427W",0.416282599685346,6.7591995883961,0.000722221554229264,0.00152899884844054
"YDL051W",0.404175907032188,6.83774637027549,0.000722249751798429,0.00152899884844054
"YHR084W",0.584409140897659,5.69576268864728,0.000727086875780211,0.00153868849928166
"YAR019C",0.676738003051207,5.28242644266612,0.000730422818847261,0.00154519550200902
"YFL010C",-0.2420659925622,7.94390747989949,0.000730752120792504,0.00154533963499973
"YKL119C",0.717994317281524,5.06030006834506,0.000732770628190153,0.00154905459342663
"YJL092W",0.452175557533474,6.1824345942216,0.000741260857704379,0.00156644303394172
"YBL008W",0.764099700651085,5.07127399287487,0.000742208396739563,0.00156788542788575
"YJR112W-A",0.525480025994107,5.7999554564653,0.000744125551482464,0.00157137433551811
"YDR189W",0.44010713320622,6.70660027955848,0.000754951916811065,0.00159366767455265
"YPL158C",0.718508919595269,5.16263342730128,0.000759777032570056,0.00160328127735985
"YPR041W",-0.258896350158013,8.07946420203672,0.000761242191358656,0.00160580037300149
"YOR389W",1.01982955157552,4.39821758610061,0.000762118992023719,0.00160707700491958
"YPL058C",0.450408247511706,6.24751742481987,0.000764899144699229,0.00161236488749032
"YML127W",0.390031966670826,6.77488026685673,0.000766832762075497,0.00161586518988629
"YPL236C",0.709499835121715,5.13644820508952,0.000769341973696335,0.00162057545687476
"YJL203W",0.911587470321912,4.78373229796686,0.000773719562296852,0.0016288554236478
"YIL021W",0.349536348509792,7.12052143524577,0.000773823321932395,0.0016288554236478
"YHR204W",0.487399942672837,6.23987356782566,0.000775302027723149,0.00163138765933068
"YMR231W",0.526961953908266,5.76616756956079,0.000776602238943884,0.00163354264053714
"YLR087C",0.53347348519979,5.83942929599032,0.000782948212274521,0.00164630581806267
"YOL136C",-0.468557946886985,6.09197363570302,0.000784671285716013,0.00164934280553522
"YDL042C",0.66848914221,5.14711901577786,0.00078906986270082,0.0016579994238639
"YOR334W",0.895301062719362,4.49253915054579,0.000791898150470196,0.00166335156419317
"YOR124C",0.323792674983619,7.36453255636791,0.000793008358811228,0.00166509242692904
"YEL063C",0.400066666057923,6.91673038763144,0.000793347669180954,0.00166521396188141
"YGL159W",0.759483198803467,4.97983321181925,0.000811464073229938,0.00170263578769558
"YPL171C",1.58984755992471,3.47642485919882,0.000812394985853724,0.00170377806105889
"YGL213C",0.494756934167947,6.57004409956888,0.000812584365101941,0.00170377806105889
"YGL047W",0.541517303184781,5.89980760875482,0.000813427365664028,0.00170494145328872
"YHL038C",0.834599703139372,4.64195379935866,0.000818657435647356,0.00171529605054016
"YPL155C",0.605976563970284,5.85511728335442,0.000820953033920188,0.00171949702715248
"YOR038C",0.605772176769448,5.59145859093299,0.000824432951949229,0.00172617472635654
"YLR411W",1.49427107649188,3.4078821448582,0.000827388031909351,0.00173114481737972
"YGR285C",0.135144813924422,9.53795897483183,0.000827391844439726,0.00173114481737972
"YLR376C",0.813913469311765,4.68609048622965,0.000832528305712064,0.00174127606394425
"YLR064W",0.57134931909752,5.69942412120369,0.000837858878448057,0.00175180600133468
"YAL028W",0.4921259702753,6.04802898890398,0.000840376095804361,0.00175644837826719
"YBR016W",0.266383022282314,7.66627157599342,0.000841544595840545,0.0017582695528208
"YOL041C",0.581794813419694,5.90575878279358,0.000844470050625254,0.00176375901501928
"YLR462W",-5.20507677391313,1.51190436779298,0.000846049718715713,0.00176643478674696
"YPL230W",-0.52877109306014,5.89181432035826,0.000848226549073195,0.00177035502323319
"YGR156W",0.625126105321363,5.65919935784376,0.000853184361869743,0.00178007470704629
"YPL007C",0.715363633570469,5.12043478208561,0.000854539847884046,0.00178227433201618
"YOR283W",0.533939366647637,5.8619866632294,0.000855999973276892,0.00178469057148674
"YER018C",0.411087259825965,6.61515684473033,0.000863450803881386,0.00179959084415856
"YER119C",0.404384987114782,7.00598535471106,0.000867952154409249,0.00180833552733786
"YER007W",1.38555354350187,3.60476431591687,0.000870926127837744,0.0018138929596677
"YLR016C",0.558161292663542,5.62604104630166,0.00088255671272071,0.00183746941209305
"YDR283C",0.480466822619618,6.2101198260392,0.000884217654416491,0.00184027993710249
"YMR161W",0.491657882715733,5.91871915889427,0.000885345243216099,0.00184197883407513
"YNL106C",0.477334210145785,5.99955551638875,0.000893736348710977,0.00185878311962139
"YBL042C",0.470068408717353,6.04257388852425,0.000894522462099507,0.00185976437394335
"YDR042C",2.78073783528926,2.37283334724764,0.000895549806169522,0.00186124629543557
"YDR468C",0.501095701861847,6.07304300734807,0.00090204736657002,0.00187409208848132
"YLR415C",2.78144291093678,2.37284604742707,0.000903385468061106,0.00187589568221732
"YJL045W",1.10856788339858,4.00415009531785,0.000903549551177854,0.00187589568221732
"YNL211C",2.59490216436292,2.63567187520877,0.000904646588844939,0.00187751450936356
"YPL202C",0.64097341008173,5.34343121306186,0.0009051964153161,0.00187799691073821
"YKR031C",0.377985593033956,6.73372273336826,0.000907613814381682,0.00188235223964122
"YJL070C",0.565870659702634,5.99018136083306,0.000911074568218072,0.00188886763144581
"YLR399C",-0.298771303051108,7.31588386811942,0.000920311037266681,0.00190684423864609
"YCR050C",0.683299450940094,5.51587280304321,0.000920389918129665,0.00190684423864609
"YKL051W",-0.394610355362298,6.58977769057852,0.000920957258088893,0.00190735180122925
"YGR231C",0.288358107060387,7.88628950728005,0.000926614760416298,0.00191839731888847
"YKL145W",0.175539412276831,9.11084991248955,0.000937013719640655,0.00193924805145637
"YDR205W",0.548760098013564,5.74538536278132,0.000941836088775218,0.00194854690114789
"YKL038W",0.358190903965723,7.06601127052202,0.000942616381321255,0.00194947959744071
"YCL034W",0.255511956945034,7.79154638554821,0.000943429369226214,0.00195047923749529
"YNL146W",1.75754730904644,3.49297431936992,0.000947088000375969,0.00195735930779763
"YCL059C",0.364752149422892,6.87825107885214,0.000954387575204406,0.00197175673271106
"YBR026C",0.422455282930327,6.57274649637191,0.000957575760592813,0.00197765297571647
"YML061C",0.553367453225638,5.69951574055542,0.000961719494863866,0.00198551788245272
"YHR133C",0.380493857783154,6.81677804823083,0.000963976363835507,0.00198948313387328
"YIR041W",2.10838988758362,2.83199851513555,0.000967033285793566,0.00199509621758735
"YCL035C",0.326664193344677,7.1222095979049,0.000969535979275017,0.00199956235251665
"YPL119C-A",2.16674323488208,2.63577160794196,0.00097125199426718,0.00200240350176965
"YOL153C",-0.46238754383679,6.08915004083701,0.000972488802491079,0.00200425504853351
"YJL113W",1.62986785732991,3.60456353129275,0.000977612465827414,0.00201411314773705
"YML062C",0.497179571804439,5.94307918326143,0.000979467963247327,0.00201723353238233
"YPR082C",0.679369063880504,5.24854186839275,0.000980780177563518,0.00201923323265252
"YKL039W",0.250938866640267,7.9304103799491,0.000983011614985278,0.00202242776692786
"YIL076W",0.28091299068474,7.69487094577197,0.000983015422965104,0.00202242776692786
"YOR031W",0.875366326798673,4.70032559830185,0.000985838808523061,0.00202753153633332
"YGL056C",0.460480194436554,6.66676666546764,0.000996666270701252,0.00204908767329371
"YGL248W",0.433893090647023,6.69057600695524,0.00100553364102957,0.00206660040082389
"YHR194W",0.493948673335546,6.39355448115653,0.00100799653834081,0.00207094288797311
"YBR231C",0.561620030064826,5.98731488720747,0.00101757586022188,0.00208989807876879
"YPL118W",0.395990036352285,6.64161120722657,0.0010279027355915,0.00211037490856867
"YPL100W",0.486232714580869,5.97604321734503,0.00103178362865578,0.00211760795378295
"YJL117W",-0.314402545813817,7.10263920919068,0.00103288226432118,0.00211912772468391
"YLR144C",0.598220369035798,5.66666740439897,0.0010428757694748,0.00213888940311348
"YPL213W",0.762339046081265,4.86307712928654,0.00104576978875014,0.0021440817186537
"YGR003W",0.950302299550018,4.42463276100752,0.00105300991004726,0.00215817791401096
"YPL229W",0.795267506053268,4.75675727169987,0.00105391963877396,0.00215929449536896
"YMR140W",0.496436341576287,6.09771347855622,0.00105434216731311,0.00215941246244088
"YGR286C",0.42049209325334,6.63389315525589,0.00106639144769659,0.00218333501592412
"YMR160W",0.52047660870839,5.71396666582887,0.00106719355354682,0.00218422146535334
"YKL089W",0.812947493532791,4.59651637151525,0.0010716341828901,0.00219255168055351
"YJL053W",0.440513887000464,6.41597447204599,0.00107396058838385,0.00219655195349714
"YMR224C",0.599747263038744,5.48750958592666,0.00107519813123067,0.00219832320058462
"YBR087W",0.569165501491009,5.58004153584544,0.0010809331341434,0.00220928544204715
"YGR099W",0.682333642086713,5.07707469460709,0.00108792287098462,0.00222280373881768
"YHL035C",-0.452185691305612,6.44249394686061,0.00109646490248272,0.0022394831991682
"YGR262C",0.418335066877575,6.312397330447,0.00111022559839566,0.00226680637187961
"YNL222W",0.920693015526367,4.28825667071609,0.00111182662240578,0.0022692922127544
"YOR083W",-0.692379115932403,4.97942561044617,0.00111962222303157,0.00228376266519457
"YOR372C",0.606652828901452,5.46235369398576,0.00111968826968556,0.00228376266519457
"YMR048W",0.734324511076553,4.9621010524951,0.00112156506389488,0.00228680237183528
"YDL247W",1.17443503267198,4.97863003221709,0.00112565878633911,0.00229435860791198
"YGR062C",0.752644455316465,5.2628300815122,0.00112883584292298,0.00230004190171324
"YNR048W",0.80558629515458,4.79078940628441,0.00113582968662216,0.0023134954408755
"YPR125W",0.38717580260923,6.6417225980628,0.00114306849296634,0.00232743849720642
"YBR015C",0.267199192777506,7.78370841338279,0.00114507943769871,0.00233073100545692
"YGL087C",0.592120009434092,5.71356915901766,0.00115737612727819,0.00235494998112279
"YLR212C",0.549811820653606,5.60710562998259,0.00117237081008316,0.00238464011112481
"YGR217W",0.56645799333905,5.50825852412937,0.00117804972862727,0.00239536778154212
"YLR410W-B",-0.677322437137425,7.179764089502,0.00117972149273309,0.00239794299982881
"YBL088C",0.518218851165323,6.05625029227415,0.00118264559791579,0.00240306112735843
"YDL106C",0.439838765899225,6.31919831994509,0.00118353701341535,0.00240404686178462
"YPR031W",0.986675939147615,4.33507220652574,0.00118669482137857,0.00240963392522202
"YPR129W",0.304942136899635,7.32023038083212,0.00118760700143154,0.00241065887734834
"YFR048W",0.551971753343692,5.54066277983321,0.00118824584295073,0.00241112848173508
"YBR102C",0.597055352736959,5.59921315028343,0.00119233841819129,0.0024186035037497
"YOR078W",0.726192261193204,5.35224238397605,0.0012018719111601,0.00243710627084795
"YDR318W",0.779472439698791,4.85019321672249,0.0012076075596997,0.002447897886517
"YDR244W",0.470140491253481,6.31662639506651,0.00120995698122507,0.00245137782380674
"YLR283W",0.956791470242864,4.6038664593397,0.00121015288547228,0.00245137782380674
"YDL188C",0.416150102371881,6.84568744010406,0.0012158918516959,0.00246216019386881
"YLR138W",0.245014985490822,8.03041790535208,0.00121821529204219,0.0024660211710618
"YMR165C",0.444884379797585,6.43327491104349,0.00122702603509515,0.00248300719892545
"YMR121C",0.45779364027685,6.46293137326844,0.00122781411872983,0.002483752526675
"YMR017W",1.62817849419765,3.15903698434945,0.00123152234388759,0.00249040249787522
"YPL178W",0.346470291551832,7.13516534157637,0.00123540177644013,0.00249739402500725
"YPR083W",0.734250669616821,4.96211563467487,0.00123861172080795,0.00250302785246608
"YDR338C",0.524941772355968,5.69249906552797,0.00124827478511992,0.00252169406061952
"YGL100W",0.405653664922886,6.68370827479472,0.00125462619415497,0.00253365979208701
"YPR024W",0.28795402773673,7.45570403943945,0.00126610419715986,0.00255596674670587
"YPL214C",0.52427339157909,6.25670969394795,0.00126784922143996,0.00255861659047076
"YDL198C",-0.355052189991476,6.87216462019666,0.00127047204692482,0.00256267847737579
"YPL126W",-0.459628483630276,6.10289300818718,0.00127072818195379,0.00256267847737579
"YLR288C",0.686704588748234,5.54800224546209,0.00127265980824179,0.0025656995180125
"YMR234W",0.674226780527471,5.47880953791415,0.00127764800024938,0.00257487848006661
"YGR264C",-0.235901852155416,7.95286025281213,0.00127844204087177,0.002575601483091
"YKL139W",0.65368734739854,5.248619734024,0.00127910801504616,0.00257606607386934
"YDR307W",0.519086558799582,5.74900381776923,0.00128299192744225,0.0025830089263953
"YDL107W",0.704175462626766,4.89492339310683,0.00129407541741309,0.0026044368179705
"YML002W",0.515723841382255,5.7933257246617,0.00130175504289879,0.00261900190031695
"YDR538W",0.699958594750128,5.02649501490271,0.00130557763574249,0.00262579975210343
"YNL130C",0.464747842571417,6.43951515317558,0.00131076583643926,0.00263533858450937
"YOR352W",0.582100895345061,5.44546271954468,0.00131449163338224,0.00264178897419116
"YMR313C",0.431081759411849,6.32858061244261,0.00131486708281105,0.00264178897419116
"YLR206W",0.203817723677235,8.33080231923408,0.00132051443500838,0.00265223486488274
"YAL064W",4.94064772789217,1.75168824755676,0.00132475250334468,0.00265984409986104
"YDR264C",0.280599062881978,7.54795725463939,0.00132621588638419,0.00266187903654521
"YOR292C",0.539695910563428,5.78645555866354,0.00134545744663638,0.00269958348991098
"YDL227C",-1.14842656923207,3.4456159257865,0.00135087378690043,0.00270953227019994
"YDL075W",0.143940340893286,10.0564005100498,0.00135366544372015,0.00271421159962458
"YGL113W",0.833899674292652,4.8628704178502,0.00136776049075755,0.00274154431700964
"YOL152W",-0.955869154551357,4.17290590299936,0.00137296731841265,0.00275104897495687
"YPL223C",0.898180327471954,4.65663619101835,0.00137908535870555,0.00276237239927581
"YIL146C",0.804853175015878,4.7636098291154,0.00138092707034845,0.00276512537233563
"YIL062C",0.31413648950375,7.85167437890408,0.00138544980470724,0.00277324306307602
"YDR529C",0.40738233220512,6.56898028534681,0.00139390153632756,0.00278921724398044
"YKL034W",0.452484724193201,6.47348280848859,0.00139482906895839,0.00279012968256484
"YMR147W",1.39547251168591,3.52599770755683,0.00139617095504867,0.00279187007131564
"YKL059C",0.500404689384465,5.87178237065273,0.00141737999555284,0.0028333234573264
"YHL014C",0.833669138172319,4.86288870216831,0.00141908212257206,0.00283576795652106
"YOR228C",0.609795252163411,5.25369442242551,0.00141983708950836,0.00283631872336966
"YGR215W",0.844130497080388,4.73581886366872,0.0014292619732588,0.00285323674039341
"YPL249C-A",0.132882752132108,9.99571673793744,0.00142927052535509,0.00285323674039341
"YDR139C",0.566496275681112,5.47933421373705,0.0014308031163966,0.00285533289703834
"YDR141C",0.401014715466747,6.59617945410465,0.00144256043818924,0.0028778253920316
"YHL009W-B",-1.34422299244932,3.83553968099387,0.00144420349788355,0.00288013215267171
"YFR045W",0.540790846565053,5.56059303837275,0.00144997092439081,0.00289065968989907
"YGR052W",0.747195151021964,4.74997812552213,0.00145640025461178,0.00290249926121183
"YAL027W",0.663869710508443,5.04365058700353,0.00146391749656679,0.00291649825831168
"YLR162W-A",0.354783926718088,7.13636164560237,0.00146875090237055,0.00292514274295744
"YML128C",0.264660843586916,7.77703290938659,0.00147716962489722,0.0029409194719101
"YLR237W",0.574559628131172,5.6372130146848,0.00147856897781877,0.00294271531845061
"YMR218C",0.48041968474091,5.83650395825851,0.00148880972708402,0.00296210059016683
"YGL041W-A",0.706171171659809,5.00921758100057,0.0015171392945556,0.00301744981710436
"YNL053W",0.487450783626695,5.79683274264725,0.00152160634923312,0.00302531746250416
"YBR200W",0.48422987208753,6.01397992050805,0.00152694817774325,0.00303486792122904
"YHR009C",0.294286636127208,7.50141523928285,0.00152743563789422,0.00303486792122904
"YLR262C",0.528191611087457,5.6186417399676,0.0015328647525768,0.00304463267572907
"YDR118W",1.13898992838131,4.36223811773608,0.00153573103585908,0.00304930219435508
"YDR511W",0.650372026425482,5.05494937630041,0.00153630648277818,0.00304942148896293
"YOR206W",0.6118770820961,5.49569537003796,0.001542740887594,0.00306116627494759
"YPR178W",0.620291909748039,5.84216618455478,0.00154491268800407,0.00306444799695612
"YEL076C",-3.41509323175993,1.51179896830645,0.00154974272751703,0.00307299856525412
"YPL227C",0.499939622620216,5.75945284427867,0.00155268345224163,0.0030777983205741
"YOL122C",0.385939223285463,6.68211333331197,0.00155482096973892,0.00308100324110689
"YDL189W",0.380520819299604,6.89378893116926,0.0015709401635737,0.00311190256038353
"YMR085W",0.577920767275027,5.54455753272288,0.00157876490531364,0.00312635607253709
"YDR179C",2.12148609577258,2.60543560321347,0.00158473367804101,0.00313712585244852
"YDR541C",0.604002814121955,5.44535789876075,0.00158866157773875,0.00314384968410709
"YMR305C",-0.162001658729806,8.95940411793272,0.00159427087202638,0.00315389526906723
"YBL075C",0.535619384502835,5.58410410373467,0.00159995660884223,0.0031640853123394
"YHR078W",0.483508980780684,5.96416426561161,0.00160350761634175,0.00317004830133449
"YOL026C",0.410704244360286,6.40314310250562,0.00160416336057628,0.00317028543905472
"YBR205W",0.299409874844855,7.32383034967179,0.00160843508935507,0.00317766625165741
"YOR006C",0.630119213430461,5.55226224585722,0.00161074489705691,0.00318043412720527
"YGR210C",-0.326288676727944,7.07660442426418,0.00161091111699074,0.00318043412720527
"YMR145C",-0.203222668298713,8.21599668832074,0.00161677355397127,0.00319094366872848
"YHR112C",0.465884454030795,6.38939930275555,0.00164060657791799,0.00323690200784954
"YML130C",0.421083616164183,6.65249170511396,0.00165717166208196,0.00326849490817965
"YDR469W",0.657652284839383,5.57179918069598,0.00166836174000419,0.00328946898220752
"YMR286W",0.681549857249603,5.13653265501779,0.00167358004134801,0.00329760226192992
"YBR194W",1.24943969987299,3.80494141931386,0.00167360141838357,0.00329760226192992
"YMR018W",1.56674227853068,3.24028406187198,0.00168001883367697,0.00330914495301819
"YGR292W",1.10862272571437,5.11375137718023,0.00168154279076709,0.00331104449017267
"YNL002C",0.45268164422188,6.23273516743241,0.00169757230544241,0.00334149545286185
"YGL133W",0.434916710699194,6.18769199782055,0.00171789859650772,0.00338038110925713
"YIL157C",0.435015766835173,6.35374850213646,0.00171872606417648,0.00338088501387375
"YLR351C",0.267215079363747,7.62169301914232,0.00173279802943458,0.0034074330143451
"YLR019W",0.270180835838501,7.53525889104528,0.00173517597473873,0.00341097549585684
"YJL137C",0.812538524704005,4.56537501611796,0.00174198477127533,0.00342322281356231
"YCR093W",0.337956853746426,7.1086334241066,0.001742758141211,0.00342360555164193
"YIL034C",0.336318620831179,7.30451866865799,0.00174697166360105,0.0034307438876626
"YBL080C",0.57323292329023,5.36195817672718,0.00174773595681987,0.00343110605723397
"YDR162C",0.475197102658602,5.89712563213999,0.00175586003426404,0.00344591171566844
"YJL097W",0.391266902360958,6.60204407106392,0.00176355350201633,0.00345986275577939
"YIL030C",0.272832723579272,7.40321127677025,0.00176461647979452,0.00346080069968318
"YPR021C",0.615192784936568,5.20401953953835,0.00176621236084023,0.00346153366401958
"YDR156W",0.615192699385237,5.20399906568845,0.00176621236084023,0.00346153366401958
"YPL220W",0.0938692905107638,10.4371941210946,0.00176718238929,0.00346153366401958
"YMR153W",0.528186301350599,5.61865092422317,0.00176733026854878,0.00346153366401958
"YDL181W",0.645753348137993,5.13135094878681,0.00176942917564507,0.00346449782670148
"YJL039C",0.416504035069326,6.35621412744097,0.00177560084891826,0.00347543176415791
"YMR005W",0.568075630344273,5.93955283601211,0.00178281126124443,0.00348839094999448
"YBL072C",0.111565772874824,10.8836400275564,0.00178511302380947,0.00349174008657211
"YDR014W",1.33593222965647,3.65007823961832,0.0017933834310704,0.00350675801772754
"YLR368W",0.778056225186214,5.26275793578521,0.00179762042903438,0.00351388175705201
"YIL010W",0.527144882766268,5.68165612878514,0.00179914433765864,0.00351569915651459
"YHR023W",0.509144618879653,5.6817523144515,0.00180640670418075,0.00352872514646336
"YGR245C",-0.366460269362551,6.92439818510965,0.00180794968653285,0.00353057369479039
"YPR180W",0.492445441285964,5.70701658251856,0.00180913951702942,0.00353173161407558
"YKL112W",0.462326827711788,6.36482984900441,0.00181187120164582,0.00353589772432003
"YJL048C",0.449091631580247,6.35593407793489,0.00181674791086079,0.00354424575949993
"YGL026C",0.170386715417892,8.85703108343541,0.0018188021064066,0.00354708373882922
"YDR169C",0.406652439009998,6.74729228265982,0.00182472967693657,0.00355747133391555
"YPR118W",0.341221696539944,6.99675494772003,0.00183065491850431,0.00356784754703228
"YLR456W",1.33627119438812,3.650071971859,0.00183214983480477,0.00356958530541318
"YDR194C",0.421322170285482,6.50686988529262,0.00183558020779316,0.00357509153703494
"YER100W",0.403010301541994,6.55327022573154,0.00183842859185428,0.00357946099967153
"YLR163C",0.4402748361704,6.20791059905764,0.00186021253112499,0.00362068340350874
"YMR076C",0.667655022966538,5.25831957817612,0.00186213170262323,0.00362322699257536
"YNL137C",0.427749914124311,6.14893979125,0.00186815623451642,0.00363375425365997
"YNL056W",0.403431526702528,6.62841580184135,0.00187593055059207,0.003647676985821
"YGR287C",0.557146207775811,5.42841070102554,0.00187970609110114,0.00365381765474555
"YBL043W",1.33629845159422,3.93242109150319,0.0018959804326376,0.0036842417799398
"YGR181W",0.425046294215591,6.23050777803855,0.00189678685933547,0.00368459876778988
"YBR029C",0.426651584564225,6.5882008774455,0.00190637939497208,0.00370201735479154
"YFL029C",0.43454532284611,6.38301798292523,0.00191240485847026,0.00371249985156447
"YDL090C",0.601196246037716,5.65562593222948,0.00191863030918248,0.00372336357475655
"YDR098C-A",1.76199405240967,3.11659753577125,0.00193567888470482,0.00375521703632736
"YIL106W",0.391399215774385,6.65648536275013,0.0019378874138707,0.00375826936344574
"YDR022C",0.719339976354621,4.75697208867764,0.00193940917363316,0.00375998823079534
"YDR503C",0.84782781091283,5.10923710608862,0.00194460121132945,0.00376881931458773
"YOL019W",0.403668085707625,6.31018778094522,0.00194962730084786,0.00377732309728775
"YKL222C",0.871442456846404,4.81065418020785,0.00196170516609336,0.00379947936752027
"YGR199W",0.459057769176623,6.05388906373632,0.00196586016575019,0.00380628095574079
"YER151C",0.425619575251179,6.57462717678235,0.0019715554559216,0.00381605941533795
"YGL157W",0.364070076029751,7.04362456352526,0.00199010118438569,0.0038506961111871
"YBL025W",1.1440717141604,3.8574691310026,0.00199865164408327,0.00386597639033693
"YNL200C",0.451664808667046,6.38732886999288,0.00200387687155506,0.00387481681339584
"YKR049C",0.422718206964712,6.44631995639862,0.00201121452044141,0.00388773483092187
"YBR042C",0.493531026011353,5.82333110933315,0.00203615771741072,0.00393466532133221
"YJR156C",0.97779876597099,4.0159119384196,0.0020469287206887,0.00395418780291055
"YNL032W",0.468853238374556,5.9642784098511,0.00204966844749242,0.00395818805607462
"YIL009C-A",0.701888056768669,4.77073169141506,0.00205300031386149,0.0039633288277711
"YMR190C",0.544129123156112,5.93368206884559,0.00206872626273954,0.00399238528918129
"YBR235W",0.388013269783677,6.57503255319288,0.0020745270959597,0.00400227480495387
"YNR007C",0.590669495996306,5.64829649402815,0.00207542632223526,0.00400270454650132
"YPL145C",0.295431486886011,7.2366937579588,0.00207641027177041,0.0040032973535567
"YLR285C-A",1.21027231291199,3.7084355426435,0.00207720679122633,0.00400352852888802
"YPR121W",0.725577474831948,4.8373516687983,0.00208095195975185,0.00400944081597254
"YJL073W",0.61965377772853,5.6555738692878,0.00208267041909736,0.00401144559563772
"YBR213W",0.960557118722058,4.31651934500483,0.0020944387774045,0.00403279994985436
"YOR258W",1.23052734328998,3.79154935497187,0.00210459725956976,0.00405104163463704
"YDR287W",0.483183514885743,5.99367814757143,0.00211615280640904,0.00407195972537311
"YKL105C",0.358114528598235,6.89872761427806,0.00213218069786357,0.00410146722667709
"YLR143W",0.602956984121608,5.36633083779595,0.00213893308623744,0.0041131189701875
"YBR148W",1.25128998053121,3.50984128768687,0.00214057097582665,0.00411493127484285
"YGL061C",0.889599165360607,4.34445975464778,0.0021432721844605,0.00411878581209899
"YDR473C",0.682597058683097,5.21380568094328,0.00214926785985637,0.00412896685934096
"YOL097W-A",3.24358809078625,2.09547429245591,0.00215391379895451,0.00413654915560332
"YHR156C",1.14405180605583,3.85745316301183,0.00216912083427722,0.00416440232849393
"YPL125W",0.572096884542149,6.00465474736391,0.00217826347373716,0.00418059843467491
"YGL104C",0.534457526194159,5.52870951401843,0.00218653666838139,0.00419511591012085
"YJL102W",0.730570362933256,5.0263864489656,0.00221106779419407,0.00424080652779459
"YOR210W",0.518486333461027,5.80666407617394,0.00222080228825049,0.00425809693440639
"YMR112C",0.747133806568337,4.74997191787147,0.00222448259659964,0.00426377179270492
"YDR039C",-0.926634922771951,6.53239073755897,0.00223596976350864,0.00428307357465806
"YHR039C",0.255778648423863,7.75074190319166,0.00223600038399844,0.00428307357465806
"YML015C",0.541501972146585,5.75230780703976,0.00223747756769012,0.00428451610615613
"YLR292C",0.461629922709727,5.97913831126194,0.00223956321804799,0.00428712247207698
"YER061C",-0.473594276552695,5.66588242577339,0.00224882796274361,0.00430346541253362
"YAL043C",0.355886675061827,6.73571859957435,0.00225517828666152,0.00431422241260143
"YDR331W",0.476147150435451,5.76645966330299,0.00225700077530042,0.00431631337668151
"YBR233W-A",0.944269878140359,4.17925526154921,0.00226248724261838,0.00432540775915119
